tweet_id,created_at,conversation_id,text,candidate_group,golden_intent,human_intent,human_notes,label_status,bulk_intent,bulk_confidence,bulk_reason,bulk_label_status
2837165,Mon Nov 27 14:28:42 +0000 2017,apple_042287,@AppleSupport Thanks for returning my computer with a fixed screen but now no sound capabilities and a computer that shuts off after charging for a few minutes!,audio_speaker,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1868504,Fri Oct 20 22:25:08 +0000 2017,apple_005805,@AppleSupport also having issues w sound alerts not coming through if the phone is locked #ios1103,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,audio_speaker,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1991332,Fri Nov 03 02:32:03 +0000 2017,apple_003494,Y’all...wtf is @115858 on. Boxes with question marks? Y’all really want people to buy new phones🙄🙄,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2369427,Tue Nov 14 00:27:10 +0000 2017,apple_022176,"@AppleSupport and yes I deleted the cache, and the apple cookies and rebooted .. odd that it won't let me login .. on Chrome it also fails, but it at least sends the 2 factor ID, I just can't enter it anywhere ..",apple_id_icloud,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1583811,Sat Nov 04 16:23:47 +0000 2017,apple_011121,Hey @AppleSupport. When are you going to update the software so my iPhone doesn’t do this - I️ every time I try to type an I?,ios_software_update,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1445694,Mon Oct 16 21:28:51 +0000 2017,apple_000410,"@AppleSupport Hi, you asked if you can help. So... How do I stop iOS updates from automatically downloading? Deleted two so far: 2.6GB of unwanted data.",calls_cellular,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
944328,Sat Oct 21 08:54:16 +0000 2017,apple_004476,@AppleSupport @115850 7/n the person asked me to deposit my device for 4-5days to service the device on heating issue. This is 2017 AD and not BC.,device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1636580,Mon Nov 06 03:00:35 +0000 2017,apple_015117,@AppleSupport I think that did it- thank you!,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2525543,Thu Nov 16 02:31:58 +0000 2017,apple_064623,"I feel very lucky. I’m not experiencing any issues with iOS 11 on my 7 Plus, except for a frozen time indicator on the lock screen when I’m playing audio. @12210 @AppleSupport",audio_speaker,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2850850,Mon Nov 27 19:35:31 +0000 2017,apple_011407,@AppleSupport I am an Apple Music subscriber. Error occurs with both downloading/streaming. I get the error in the attached screen grab. https://t.co/ZeWcHRONXL,app_store_downloads,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2403738,Tue Nov 14 08:26:55 +0000 2017,apple_057690,@AppleSupport so fed up with my iPhone 5se freezing since iso 11.1 being installed !battery losing full charge within a few hours - (no streaming) #help #annoyed,app_store_downloads,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2302808,Sun Oct 29 17:08:40 +0000 2017,apple_042377,I just bought an #Iphone8 and I witness a audio problem both with headphones and standard calls. I have iso 11.0.3 Fix it @AppleSupport,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2113948,Wed Nov 08 14:41:10 +0000 2017,apple_051817,@AppleSupport my phone stops working after some time using it and freezes when i use certain apps meaning i have to restart my phone a lot more. and the battery life has changed dramatically.,calls_cellular,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1757860,Tue Nov 07 17:11:38 +0000 2017,apple_063194,@115858 Bug: iOS 10.2.1 iPhone 7 Safari crashes when: https://t.co/Zy3PxJA8ZQ,app_problems,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1799831,Fri Oct 13 01:42:35 +0000 2017,apple_065906,Thank u @115858 for #ios11 cause now my iPhone 7 Plus is a big piece of glitchy shit that drains all my battery!!!!,battery_charging,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
600403,Sun Dec 03 23:06:58 +0000 2017,apple_016962,@AppleSupport 11.1.2,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,battery_charging,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2567067,Sun Nov 19 11:32:33 +0000 2017,apple_051246,@AppleSupport Same error on 11.1.2. Can I restart the hotspot configuration from the iPhone ? I have tried to restart from the connected devices but does not work. Thank you! ,wifi_connectivity,,wifi_connectivity,Bulk provisional label based on message content: wifi_connectivity.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
795451,Sun Oct 08 02:28:02 +0000 2017,apple_024404,"@AppleSupport Keyboard Disappears, leaves gap. got many similarbugs.Screen doesnt move automatically on new msgs in hike.Ios11.0.1 Iphone6s+ https://t.co/FIoz3NwwYq",device_hardware,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
619440,Thu Nov 16 04:19:43 +0000 2017,apple_041312,@AppleSupport So I took the #crapple #apple update and the battery is still 💩 I got to 10% battery in no time and then the screen went black,ios_software_update,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
875948,Mon Oct 09 20:58:11 +0000 2017,apple_058733,@115858 ios 11 made my phone bug and now its hella slow!! Sos,other_unclear,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
889130,Sat Nov 25 16:25:25 +0000 2017,apple_021947,@AppleSupport @135616 I actually have to charge the phone up to three times a day now just to be able to continue using GPS over the course of the day.  The on screen time numbers show 24 hour so actual since last charge on screen time number is skewed. https://t.co/UAZXvwmy3W,screen_display,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2004187,Fri Nov 03 21:20:30 +0000 2017,apple_004701,I️ updated my iOS and I️ have a shit ton of emojis now but my @231586 charger doesn’t work anymore so I️ regret it 😒 @115858,other_unclear,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2199218,Thu Oct 19 11:12:38 +0000 2017,apple_076861,"@AppleSupport i am still getting the black, freeze screen and battery life is at an all time low with new ios.  Update please!!!!!!!",screen_display,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2212785,Fri Nov 10 03:54:22 +0000 2017,apple_035290,@AppleSupport Well when I play this game on my phone everytime I get a text in the middle of the game i pull the text down and then my phone glitches and freezes I need to get this freeze/glitch fixed asap please and thank you,other_unclear,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2114692,Wed Nov 08 04:18:32 +0000 2017,apple_073727,"@AppleSupport I'm very much connected to the internet, something up? https://t.co/9dTvBTnoXR",wifi_connectivity,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1871929,Fri Oct 20 01:59:27 +0000 2017,apple_071301,"@AppleSupport iPhone 6, Too many random issues, here are a few: sometimes does not turn on the screen even though I hit power or home button",app_problems,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
81978,Thu Nov 30 15:33:40 +0000 2017,apple_024919,"@AppleSupport 11.1.2 on an SE. Like i said, no deviations off daily usage. Everything’s as is. Realised it wasn’t updating when I added music last night (which I do almost every night)",ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1756110,Tue Oct 17 20:18:37 +0000 2017,,"@528788 @115858 Bluetooth turning itself on, auto brightness can’t be shut off, inch tall titles MESSAGES, INBOX it’s the fucking worst. New font? Dumb.",screen_display,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1101025,Mon Oct 23 22:59:53 +0000 2017,apple_013946,@AppleSupport My Bluetooth connects automatically without me turning it on. All features I've tried to adjust.,wifi_connectivity,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2794340,Tue Nov 21 21:36:51 +0000 2017,apple_032305,"WITH YALLS LATEST UPDATE, I CANT EVEN PLUG MY PHONE INTO MY CAR USB TO LISTEN TO MUSIC WITHOUT IT SAYING “MEDIA CONNECTION FAILED”. FIX THAT @115858 😤",wifi_connectivity,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1646185,Sun Nov 05 22:40:14 +0000 2017,apple_064346,Please tell me why every time I️ type “I️” it turns into a question mark @115858,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
546678,Sat Dec 02 17:17:13 +0000 2017,apple_054532,"@AppleSupport Hi! Thanks for getting back to me.  Not on beta, downloaded the GM when it went live overnight",app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2081361,Mon Oct 09 22:52:03 +0000 2017,apple_065204,"Okay but WHY is my battery dying quicker with iOS 11? @115858 @AppleSupport  This is a 900 dollar device, why y’all playing me?",device_hardware,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2343831,Mon Nov 13 12:55:47 +0000 2017,apple_004208,Got my new Three SIM card yay... and now the sim drawer won’t open on my phone... so O2 still have me! @AppleSupport can you help me with this? Looks like the sim isn’t fitting in the slot preventing it from opening! Do I come to your store to get it sorted?,device_hardware,,calls_cellular,Bulk provisional label based on message content: calls_cellular.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
2478965,Thu Nov 16 12:27:48 +0000 2017,apple_049807,@AppleSupport The volume control doesn't work on an iPhone6 but that's not really the problem. The issue is my music starts to skip every time I connect my earphones and only stops when I fiddle with the volume control (and cuts out). It doesn't skip sound on an iphone 6,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
241578,Tue Oct 03 03:46:06 +0000 2017,apple_015915,@AppleSupport Got AirPods today and love them.  Took on a run with Apl Watch 3 and music cut out for 1 sec about every 20 secs. Any ideas?,audio_speaker,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1651994,Wed Nov 01 13:02:54 +0000 2017,apple_041365,"@AppleSupport 2 weeks have passed and no update to fix the lag yet . Please allow old phones to revert back to iOS 10.3.3
#returntoiOS10.3.3",ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2286110,Sat Nov 11 12:27:38 +0000 2017,apple_031263,@115858 why did the update make my phone slower &amp; other issues? I don’t like it.,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2350767,Mon Nov 13 16:50:55 +0000 2017,apple_013694,@679441 @115858 @AppleSupport can you help with this guys ?,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
433058,Tue Oct 10 16:52:45 +0000 2017,apple_071830,@AppleSupport When I’m at my home screen bro I can’t see my signal bars or battery percentage,screen_display,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
501466,Wed Nov 29 18:58:49 +0000 2017,apple_002654,"@AppleSupport Hello again. I’ve updated the software. I can’t find the override for the brightness settings. Where are they, please?",screen_display,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2439809,Wed Nov 15 10:50:13 +0000 2017,apple_073843,@AppleSupport It’s been happening with all updates of iOS 11. It didn’t do that pre 11. I’m on the 11.1.1 (most up to date one) on both devices.,device_hardware,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
215819,Wed Oct 04 20:24:02 +0000 2017,apple_072568,@167325 @AppleSupport It’s the worst....wish I could downgrade 😂,app_problems,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,battery_charging,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1559984,Sat Nov 04 03:08:06 +0000 2017,apple_074595,"Dear @115858 IOS 11.1 is SHITTTT!! Battery=fucked, wifi= won’t stay connected, phone=keeps freezing .. get your shit together 😡😡😡😡",wifi_connectivity,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2519462,Wed Nov 15 23:44:28 +0000 2017,apple_067506,@115858 why can’t I make outbound calls on either one my phones. WHAT THE FUCK,calls_cellular,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1828303,Tue Oct 17 06:26:45 +0000 2017,apple_016518,@AppleSupport my apps keep crashing! Especially Instagram and Snapchat. Is there something wrong with the app or software.,ios_software_update,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,app_problems,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2287865,Sun Nov 12 03:18:39 +0000 2017,,@AppleSupport Also is the update to fix autocorrect or is it to fix the shit tons of vine compilations in my recommended?,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1176327,Wed Oct 25 00:27:33 +0000 2017,apple_056960,@115990 There's a worm: I just lost a whole week of work because key texts between two Verizon iOS 11 devices showed up an hour late. @AppleSupport,device_hardware,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2802437,Wed Nov 22 01:38:50 +0000 2017,apple_008359,@AppleSupport Other applications are the same. Horizontal position is problematic.,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,app_problems,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
361427,Sun Oct 08 15:09:24 +0000 2017,apple_077782,@AppleSupport I've been into store and unfortunately the graphics card has failed :(,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
375087,Mon Oct 09 01:00:49 +0000 2017,apple_032064,"@AppleSupport updated to 11.0.2 on WiFi. Wont connect to same WiFi after update. Tried restart, reentered passwords etc. Suggestions?",apple_id_icloud,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1725718,Tue Nov 07 02:59:09 +0000 2017,apple_071201,"If your good with iPhones please hmu, mine just committed suicide @AppleSupport @115858",other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1160540,Sun Oct 15 18:46:46 +0000 2017,apple_075874,@AppleSupport can you help me figure out the battery health of my iPhone 6s? It typically lasts only for a few hrs ):,calls_cellular,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
949670,Sat Oct 21 17:33:29 +0000 2017,apple_033553,"@AppleSupport @345235 Unfortunately yes the battery drain very fast,I have 6s and and after installing iso 11.0.3 the performance becomes very poor",app_store_downloads,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1536267,Sat Nov 04 12:56:08 +0000 2017,apple_008133,"@AppleSupport morning... it's downloaded, then shows the error:  ""Unable to download the App, Twitter could not be downloaded at this time"" -screenshots- https://t.co/eZD8EExP28",app_store_downloads,,app_store_downloads,Bulk provisional label based on message content: app_store_downloads.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1956762,Mon Oct 30 17:31:18 +0000 2017,apple_028107,Wondering how/if I de-install ios11. My 6 would last quite happily for 6-8 hrs even with extensive use. Now 4 if I’m lucky @AppleSupport,app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1367033,Fri Oct 27 22:21:11 +0000 2017,apple_071092,"@AppleSupport Password changes aren’t propagating across my devices. In some cases, very old passwords are turning up again.",device_hardware,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2493875,Wed Nov 15 18:39:34 +0000 2017,apple_047661,@AppleSupport @711889 It happened to me and a few friends also,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,battery_charging,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1202028,Wed Oct 25 06:50:07 +0000 2017,apple_026610,@AppleSupport this bug is really annoying. Look at the position where Assistive Touch is positioned. https://t.co/HvUApMGqZX,screen_display,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
59606,Wed Nov 01 20:00:40 +0000 2017,apple_070721,"Uhhhh @AppleSupport , this you? 🤔 why is it saying my Apple ID will be disabled? https://t.co/onVhJjkYAU",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1095151,Tue Oct 24 00:04:15 +0000 2017,apple_051226,@AppleSupport iPhone 8. It’s very frustrating because I’m on board a 13.5hr flight right now that’s about to take off and have no audiobooks. 😫,audio_speaker,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,audio_speaker,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
704528,Fri Oct 06 01:40:16 +0000 2017,apple_041385,@AppleSupport how can i restore my icloud photos to my device,other_unclear,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2562363,Thu Nov 16 16:51:26 +0000 2017,apple_036589,@115858 when are you going to fix this bug because am getting really annoyed. About to leave apple and return to droid.,app_problems,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2736443,Mon Nov 20 19:49:22 +0000 2017,apple_033584,WHY ARE MY MESSAGES COMING FROM MY EMAIL WTF @AppleSupport,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
193602,Wed Oct 04 15:01:25 +0000 2017,apple_008516,@AppleSupport I can't turn it off / restart it however both the home button and the turn off button work to login / put on standby respectively,apple_id_icloud,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2207608,Fri Nov 10 01:18:54 +0000 2017,apple_030255,@AppleSupport This update is trash fix I️t sis,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
165793,Fri Nov 24 20:06:11 +0000 2017,apple_060219,@AppleSupport And are people trying to hack my account?,apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2924693,Wed Nov 29 03:28:54 +0000 2017,apple_054416,@AppleSupport Apple Music,other_unclear,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
284413,Fri Oct 06 15:26:37 +0000 2017,apple_003166,"@AppleSupport I had an iPhone 5s and it got cracked, during that time i got a iPhone 6s and by using the ""change my apple id"",",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1896901,Tue Oct 24 15:49:05 +0000 2017,apple_029183,Thanks for the update @115858 now my iPhone has completely forgot what to do when I touch the screen. Dy6;Perfect timing d,screen_display,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1303133,Tue Oct 17 21:44:25 +0000 2017,apple_067818,@AppleSupport twee peperdure Canon printers doen het niet meer naar behoren na installatie van High Sierra. Canon kan het niet oplossen.😡,app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,app_problems,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2743018,Mon Nov 20 18:40:34 +0000 2017,apple_073086,"@AppleSupport you suck so bad. I hate you. Waiting forever for @118721 to load, you never seem to like my recently created password. Then iTunes just hangs, as you can see in this photo.  What a waste of time. https://t.co/P6cRmsXDbP",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1335682,Mon Oct 16 06:47:09 +0000 2017,apple_034574,#phishing @AppleSupport hxxp://www.souqalharamain.com/admincontrol/js/nessecary-update//05e37a709c27b72f21062381681ce183/login.php? https://t.co/qvkjeo089G,apple_id_icloud,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2744256,Mon Nov 20 19:05:14 +0000 2017,apple_066434,@AppleSupport I waited 50 mins for fixing a broken EarPod at the Apple Store at Eaton Centre in Toronto and still no news. They told me to wait while people after me req the same service got served first. Last time it was just 10 mins during busy hours. WHY.,device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1202883,Wed Oct 25 18:51:16 +0000 2017,apple_009623,"@AppleSupport I go thru the steps, get verification code,enter it, change pw &amp; sign into iCloud/iMessage but still get the disabled message for App Store",app_store_downloads,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
433065,Tue Oct 10 14:46:29 +0000 2017,apple_018820,"Since @115858 update, I can’t ffw/rew on podcast app, change songs on amazon music, or even change the volume without unlocking my phone.",audio_speaker,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
428732,Sun Oct 08 09:38:20 +0000 2017,apple_035561,Hi @AppleSupport if I’m playing Spotify on my phone it no longer shows up on my lock screen? Is this a shan part of iOS 11 orrrr? https://t.co/8ktbfgbZVA,screen_display,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2787830,Tue Nov 21 19:12:37 +0000 2017,apple_023273,"@AppleSupport Hi can you help, this error message is all over my Apple Music, it’s only happened since I updated to IOS11.1.2 last night ☹️can’t download or see new music! https://t.co/4Up6wLUKx8",app_store_downloads,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
488015,Fri Dec 01 23:23:33 +0000 2017,apple_011760,@AppleSupport Nothing. The soundtrack appears as Purchased on iTunes but doesn’t show up in “Not on This iPhone”.,apple_music_itunes,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1016750,Sun Oct 22 23:45:06 +0000 2017,apple_013095,@158636 @116333 Mine keeps dropping the WiFi signal ever since the update 😡😡,calls_cellular,,wifi_connectivity,Bulk provisional label based on message content: wifi_connectivity.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2748357,Mon Nov 20 23:10:26 +0000 2017,apple_048342,"@AppleSupport macOS High Sierra release is as if it were still in Beta! Fix this, I’m sick of having to restart my computer every time an Application doesn’t respond.",app_problems,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1662254,Tue Oct 17 14:31:23 +0000 2017,apple_010256,@applesupport I’m having delay with speech when on a call...this is happening since updating to iOS 11.3!?it’s so frustrating!,calls_cellular,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
40519,Wed Nov 01 12:05:35 +0000 2017,apple_063145,@AppleSupport hi so I got an email my account was locked. But I’m pretty sure it was a fake.,app_problems,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
