tweet_id,author_id,created_at,text,conversation_id,candidate_group,golden_intent,label_notes
2066236,611025,Sun Oct 08 01:56:16 +0000 2017,@115858 explain to me why my WiFi &amp; Bluetooth randomly turns on for no reason &amp; yet doesn’t pick up any recognizable signal til I reset it 😒,apple_038412,calls_cellular,,
257723,177306,Thu Oct 05 20:12:06 +0000 2017,"@AppleSupport No, no error messages - I just have to constantly enter &amp; re-enter my AppleID and my password",apple_053864,apple_id_icloud,,
2477668,708178,Wed Nov 15 07:33:43 +0000 2017,.@115858 ‘s every iOS update makes my phone dumber and slower. This is programmed obsolescence. #ShameOnYou Apple!,apple_013143,app_problems,,
2025772,599071,Mon Nov 06 14:19:44 +0000 2017,@AppleSupport is there an update coming soon to fix the question mark box? It’s so annoying. And my WiFi turning on by itself also.,apple_033069,wifi_connectivity,,
1773216,317397,Wed Nov 08 00:02:34 +0000 2017,Now I️ can’t pick up calls on my #iPhone @AppleSupport wtf is going on. I️ got weird characters replacing what I️ type now I️ can’t take calls? You’re gonna turn me into an android user,apple_048526,calls_cellular,,
1721778,521018,Tue Oct 17 18:35:37 +0000 2017,@AppleSupport Only whatsapp. And many other people too seem to be facing the same problem as I’ve seen just now online,apple_037852,app_problems,,
2913258,806468,Tue Nov 28 22:20:20 +0000 2017,@applesupport I’ve installed iOS 11.1.2 and my battery is draining super fast (25% in the last hour). Is there a fix for this?,apple_000693,app_store_downloads,,
2837165,789659,Mon Nov 27 14:28:42 +0000 2017,@AppleSupport Thanks for returning my computer with a fixed screen but now no sound capabilities and a computer that shuts off after charging for a few minutes!,apple_042287,audio_speaker,,
322345,190824,Sat Oct 07 16:51:01 +0000 2017,@AppleSupport No iPhone 7 but how? https://t.co/UlYSRGcfNU,apple_021224,app_problems,,
947802,328758,Sat Oct 21 22:36:15 +0000 2017,"@AppleSupport I am still logged in on my Macbook Pro, so my account itself is still working, but my phone does not want to sign in.",apple_054975,apple_id_icloud,,
250718,175588,Thu Oct 05 16:34:23 +0000 2017,@AppleSupport You seriously need to fix IOS 11 updates. I have brand new iPhone 7+ and had to rest network settings several times.,apple_053653,wifi_connectivity,,
830035,317651,Thu Oct 19 05:28:58 +0000 2017,iOS 11.0.3 is the biggest load of shite ever. I thought my battery was bad beforehand. 😧 @AppleSupport,apple_009379,battery_charging,,
1099728,379512,Mon Oct 23 22:34:30 +0000 2017,@AppleSupport btw your latest software updates are pathetic and makes the devices slow with a lot of hanging issues,apple_048946,ios_software_update,,
708635,289405,Tue Oct 10 02:59:55 +0000 2017,@AppleSupport Restarted my phone several times and no luck. Trying to download new update on my phone but it's taking forever. Just want to use my text,apple_048524,app_store_downloads,,
2863559,795414,Mon Nov 27 23:26:13 +0000 2017,@AppleSupport my iPhone 6s Plus keeps crashing since new IOS. Tried re installing etc but no luck...,apple_001131,app_store_downloads,,
1920051,571606,Thu Oct 26 14:14:52 +0000 2017,"@AppleSupport @115858 latest iOS update =complete garbage no caller id, keeps activating WiFi &amp; Bluetooth on its own battery 1/3 precious",apple_011146,wifi_connectivity,,
2012071,594963,Wed Oct 18 23:40:52 +0000 2017,@AppleSupport Don’t get any notification of missed call or vm until I open Phone app (2/2),apple_024608,other_unclear,,
1248369,116333,Thu Oct 26 01:09:51 +0000 2017,"""If you love the life you live, live it every day.” Fats Domino inspired generations. His music &amp; legacy will live on forever. Rest in peace",apple_072460,other_unclear,,
2302808,668230,Sun Oct 29 17:08:40 +0000 2017,I just bought an #Iphone8 and I witness a audio problem both with headphones and standard calls. I have iso 11.0.3 Fix it @AppleSupport,apple_042377,audio_speaker,,
2915985,807131,Wed Nov 29 21:25:51 +0000 2017,@AppleSupport i toggled with it several times yesterday. Ive now downloaded back about half the music i had before.. Im gona lose all that?,apple_054633,apple_music_itunes,,
1927918,573749,Fri Oct 27 15:59:38 +0000 2017,@118936 @AppleSupport what happened to the “Favorites” section in the iOS App Store app? There seems to be no way to access favorites nor a way to add apps to favorites from an iOS (11) device.,apple_006389,app_store_downloads,,
1536267,476343,Sat Nov 04 12:56:08 +0000 2017,"@AppleSupport morning... it's downloaded, then shows the error:  ""Unable to download the App, Twitter could not be downloaded at this time"" -screenshots- https://t.co/eZD8EExP28",apple_008133,app_store_downloads,,
600393,262387,Sun Dec 03 20:52:23 +0000 2017,After #ios update to 11.2 volume rocker no longer works. @115858 @AppleSupport,apple_050548,audio_speaker,,
2567067,728187,Sun Nov 19 11:32:33 +0000 2017,@AppleSupport Same error on 11.1.2. Can I restart the hotspot configuration from the iPhone ? I have tried to restart from the connected devices but does not work. Thank you! ,apple_051246,wifi_connectivity,,
2343831,639175,Mon Nov 13 12:55:47 +0000 2017,Got my new Three SIM card yay... and now the sim drawer won’t open on my phone... so O2 still have me! @AppleSupport can you help me with this? Looks like the sim isn’t fitting in the slot preventing it from opening! Do I come to your store to get it sorted?,apple_004208,device_hardware,,
2487101,710363,Wed Nov 15 15:50:22 +0000 2017,@115948 @AppleSupport I have over 700 songs in my playlist and I have to scroll down every time to play my newly added songs. Would be good if a sort ascending/descending feature was added 😀 pass on to developers!,apple_070742,apple_music_itunes,,
2439809,683062,Wed Nov 15 10:50:13 +0000 2017,@AppleSupport It’s been happening with all updates of iOS 11. It didn’t do that pre 11. I’m on the 11.1.1 (most up to date one) on both devices.,apple_073843,device_hardware,,
2918829,807875,Wed Nov 29 00:24:22 +0000 2017,"@115858 @applesupport Worst experience ever. My Apple TV won't stream any of my iTunes content (other services, like Netflix work perfectly). This is after rebooting, unplugging for over a minute, logging out of my Apple ID, et cetera.",apple_059801,apple_music_itunes,,
641997,272357,Wed Nov 22 20:24:24 +0000 2017,@AppleSupport can you use Project Fi nano SIM card in a cellular model iPad?,apple_072252,device_hardware,,
187420,159977,Wed Oct 04 02:37:41 +0000 2017,@115858 I updated to iOS11. Now I can’t answer or make a call. My camera doesn’t work either. Any suggestions?,apple_021566,calls_cellular,,
1329993,430308,Fri Oct 27 12:47:39 +0000 2017,@AppleSupport Nvermind! You all fixed something on the back end and now my order is magically showing up. Thanks!,apple_044233,calls_cellular,,
686862,284004,Thu Nov 23 05:12:40 +0000 2017,"I can’t update nor download any apps and I’ve signed out and back in the App Store, Apple ID allat . @AppleSupport",apple_014867,apple_id_icloud,,
2017392,596603,Sun Nov 05 19:40:51 +0000 2017,I’m a long time @115858 guy. But iOS updates over the past 6 months have rendered my iPhone 6s practically useless. 11.1 is the worst yet.,apple_048917,calls_cellular,,
1956762,319583,Mon Oct 30 17:31:18 +0000 2017,Wondering how/if I de-install ios11. My 6 would last quite happily for 6-8 hrs even with extensive use. Now 4 if I’m lucky @AppleSupport,apple_028107,app_store_downloads,,
943574,343716,Sat Oct 21 08:01:35 +0000 2017,"@115858 hi i have updated my phone 6 and camera is not working proper, whatsapp is not working..",apple_062695,ios_software_update,,
2980646,822090,Sun Nov 19 13:24:00 +0000 2017,@AppleSupport do you even do QA anymore before releasing major iOS updates? iOS 11 is dreadful. Slow. Keyboard bugs everywhere. It’s appalling. My battery drains like hell even when my phone sleeps.,apple_073534,battery_charging,,
433058,217996,Tue Oct 10 16:52:45 +0000 2017,@AppleSupport When I’m at my home screen bro I can’t see my signal bars or battery percentage,apple_071830,screen_display,,
747792,298757,Wed Oct 11 16:20:08 +0000 2017,@AppleSupport Done!,apple_071137,other_unclear,,
2562363,727171,Thu Nov 16 16:51:26 +0000 2017,@115858 when are you going to fix this bug because am getting really annoyed. About to leave apple and return to droid.,apple_036589,app_problems,,
1735798,524077,Tue Oct 17 19:27:08 +0000 2017,Anyways Angel still won't play/download on my iTunes ever since I purchased the album @AppleSupport fix my iTunes plz n thnx bb,apple_061734,apple_music_itunes,,
41627,125158,Wed Nov 01 16:25:00 +0000 2017,"@AppleSupport Rear camera, (opposite side of the screen) . iPhone 7 Plus",apple_059330,screen_display,,
1073183,170550,Fri Oct 13 09:08:39 +0000 2017,"This is split screen from my iPad on iOS 11.0.3. Seriously @AppleSupport , ios 11 wasn’t ready. https://t.co/ZzZCfh5onq",apple_019576,screen_display,,
944200,343881,Fri Oct 13 23:52:36 +0000 2017,"@AppleSupport I've done those already. They return to normal, but freezes again after a few minutes.",apple_015813,app_problems,,
2593234,734396,Fri Nov 17 01:49:30 +0000 2017,@AppleSupport I don’t understand why my phones keeps freezing EVERY 20 minutes and I’m not exaggerating 😕😕,apple_064137,other_unclear,,
2398140,690173,Tue Nov 14 13:25:53 +0000 2017,"@AppleSupport Emediatly after I update to IOS 11.1.1, for the connection, it happens in all the networks I deal with( in my town, home, and at work outside my town..)..",apple_055331,other_unclear,,
2308184,669544,Mon Nov 13 01:15:29 +0000 2017,@AppleSupport How do I turn on sound notifications on the X? I️ can’t hear my alerts. #iphoneX,apple_022362,audio_speaker,,
2592240,734144,Fri Nov 17 01:43:29 +0000 2017,"@AppleSupport @116230 Solved it. Made a Win10 boot disk with instructions from the link below, and used Repair &amp; System Restore to back out the broken driver update. #Bootcamp should offer the option to create a bootable USB so you can repair Windows installs!

https://t.co/b7mqClR0n2",apple_073112,device_hardware,,
2812559,784249,Mon Nov 27 02:14:40 +0000 2017,"@AppleSupport Hiya. Yes, I upgraded my OS to High Sierra and now the play/pause, fwd &amp; bwd keys don't function with iTunes or anything else, whether I'm in the app or not.",apple_031255,apple_music_itunes,,
361739,201674,Sun Oct 08 15:40:30 +0000 2017,@AppleSupport Just downloaded IOS 11.0.2 and now can’t make any calls- what’s the issue? #helpmeout,apple_071902,calls_cellular,,
2948255,368505,Wed Nov 29 15:56:51 +0000 2017,Is anyone else having issues with their iPhone 6 where all older photos were automatically downloaded to iCloud and you can no longer send them in I message? @AppleSupport how do I fix?,apple_045198,calls_cellular,,
1480758,463827,Mon Oct 16 21:15:29 +0000 2017,@AppleSupport I need empty my itunes bill because I cannot buy or register my new local credit card. Now I'm in Ecuador before in USA.,apple_029985,apple_music_itunes,,
1858180,555632,Thu Oct 19 12:12:17 +0000 2017,"@115858 iphone voice mail fail. messages available days after call.

your product is making me look bad and losing me $.",apple_008588,calls_cellular,,
2081688,615644,Tue Oct 10 15:59:33 +0000 2017,@615618 @615619 @115858 Mine keeps dying with 19% battery charge,,battery_charging,,
1773204,530248,Wed Nov 08 03:46:45 +0000 2017,@AppleSupport @532936 Yeah that work around doesn’t work anymore!!,apple_063425,app_problems,,
1913949,570108,Wed Oct 25 20:15:15 +0000 2017,@AppleSupport Any fixes coming soon for poor call quality on ios11? I should of known better. I have a 5s.,apple_070033,calls_cellular,,
2685398,755226,Tue Oct 31 16:43:28 +0000 2017,@AppleSupport i need help deleting my second apple id somi can use that email for my main apple id please help,apple_059991,apple_id_icloud,,
1445694,117674,Mon Oct 16 21:28:51 +0000 2017,"@AppleSupport Hi, you asked if you can help. So... How do I stop iOS updates from automatically downloading? Deleted two so far: 2.6GB of unwanted data.",apple_000410,calls_cellular,,
1752110,527860,Tue Oct 17 20:55:15 +0000 2017,"@AppleSupport iPhone 7, still not downloading, no issues with my account etc",apple_074143,app_store_downloads,,
433065,217998,Tue Oct 10 14:46:29 +0000 2017,"Since @115858 update, I can’t ffw/rew on podcast app, change songs on amazon music, or even change the volume without unlocking my phone.",apple_018820,audio_speaker,,
38882,124483,Mon Oct 30 13:26:23 +0000 2017,"@applesupport My iphone 6s hs crackling sound coming on call and whn I hold phn a little away from mouth, the person cannot hear my voice",apple_074195,calls_cellular,,
565008,156798,Sun Dec 03 00:32:08 +0000 2017,"@AppleSupport to recycle an Apple device, do I just bring it to an Apple Store? Are there any process that I have to go through?",apple_027998,device_hardware,,
434632,218251,Tue Oct 10 14:43:38 +0000 2017,Why can’t I download iTunes? It keeps saying error @AppleSupport,apple_010557,app_store_downloads,,
1559984,300266,Sat Nov 04 03:08:06 +0000 2017,"Dear @115858 IOS 11.1 is SHITTTT!! Battery=fucked, wifi= won’t stay connected, phone=keeps freezing .. get your shit together 😡😡😡😡",apple_074595,wifi_connectivity,,
1224368,407242,Fri Nov 03 16:40:53 +0000 2017,Has anyone ever had the audio on an IG video keep playing even when you're no longer watching it? #iOS11 @AppleSupport @126 https://t.co/Rq3x7QLK8X,apple_053806,audio_speaker,,
1802384,167765,Fri Oct 13 04:32:51 +0000 2017,um….. @AppleSupport why did my lightening cable just melt and burn me when I tried to charge my iPhone SE? https://t.co/AQQ4oqHh2o,apple_027804,battery_charging,,
1298538,423476,Wed Oct 25 16:33:04 +0000 2017,"After #iPhone 11.0.3 update, WiFi gets enabled automatically, after sometime, when disabled in settings. Why is that?
#AppleSupport",apple_005897,wifi_connectivity,,
1130552,386437,Fri Oct 20 11:31:47 +0000 2017,"@AppleSupport Thank you, that’s fixed it! But my volume when I have my headphones in also does what it wants??",apple_054391,audio_speaker,,
215819,167324,Wed Oct 04 20:24:02 +0000 2017,@167325 @AppleSupport It’s the worst....wish I could downgrade 😂,apple_072568,app_problems,,
1000152,356787,Fri Nov 03 18:47:37 +0000 2017,I have the same question Kristi for AT&amp;T. It sounds like it might be an Apple issue. @117735 @AppleSupport https://t.co/UHM3RWZvFK,apple_049889,audio_speaker,,
1780146,534833,Wed Oct 18 12:27:07 +0000 2017,@AppleSupport Yes I’m using the music app. The lock screen player is greyed out 90% of the time.,apple_032162,screen_display,,
1335217,431469,Fri Oct 27 07:16:38 +0000 2017,@115858. Finally got in to the App Store app at 12:14 AM and wasn’t able to verify my carrier or something stupid like that. What email??? https://t.co/qiOXxUPTdr,apple_008801,app_store_downloads,,
2852260,793013,Mon Nov 27 19:59:54 +0000 2017,"@AppleSupport Yeah, I've tried that. It brings up the login page again, I type in my password again, and then it just gets stuck with loading bar at 50% again! I've also tried starting up in Recovery Mode and running a First Aid check on the Disk Utility but it doesn't say anything's wrong?",apple_041812,apple_id_icloud,,
2060311,609359,Sun Oct 08 16:37:09 +0000 2017,@AppleSupport Your upgrades are designed to make the hardware obsolete and force us to buy a new phone. Your company’s a scam...,apple_041016,device_hardware,,
397613,210151,Wed Nov 01 23:40:57 +0000 2017,"Is it me, or does the latest IOS version seem a little buggy @115858",apple_074222,ios_software_update,,
1745514,526313,Tue Nov 07 06:40:41 +0000 2017,Yo @AppleSupport what the hell is this box on my screen https://t.co/WcHl8uyBaT,apple_006090,other_unclear,,
2410279,586696,Tue Nov 14 15:56:22 +0000 2017,@AppleSupport how do I stop my phone from automatically connecting to WiFi,apple_001511,wifi_connectivity,,
2772642,774965,Mon Nov 27 00:25:41 +0000 2017,"have been sitting on hold with @AppleSupport for about an hour for the time they scheduled to call me... whats the point in setting a time? 

really disappointed. just put me in touch with someone who can help me

#worstcustomerservice",apple_022644,calls_cellular,,
1480734,463821,Mon Oct 16 21:15:14 +0000 2017,@AppleSupport hi I’m trying to purchase the Munsters sea 1 but it says I have to be on WiFi. I was able to purchase sea 2 on my cell network,apple_041469,wifi_connectivity,,
2372210,684420,Tue Nov 14 00:51:01 +0000 2017,"@AppleSupport I updated my iPhone to IOS 11.1, and now I'm stuck logging in on the white ""Welcome"" screen. It keeps popping up a box after signing in with my Apple ID, ""Could not sign in"". PLEASE HELP?",apple_044857,apple_id_icloud,,
430736,217427,Wed Oct 11 01:47:55 +0000 2017,@AppleSupport Did it the day it came. It does not support my wifi well that was just fine till I updated 😤😤 https://t.co/leakSS4HEe,apple_069632,wifi_connectivity,,
961713,358776,Thu Oct 19 13:27:44 +0000 2017,@AppleSupport How to Share music in Messages from app drawer.,apple_030166,apple_music_itunes,,
1648455,174562,Sun Nov 05 19:40:46 +0000 2017,@331101 @AppleSupport can I return a wireless charger I bought from Apple store to a StormFront store?,apple_011808,battery_charging,,
1583811,289370,Sat Nov 04 16:23:47 +0000 2017,Hey @AppleSupport. When are you going to update the software so my iPhone doesn’t do this - I️ every time I try to type an I?,apple_011121,ios_software_update,,
1799831,540793,Fri Oct 13 01:42:35 +0000 2017,Thank u @115858 for #ios11 cause now my iPhone 7 Plus is a big piece of glitchy shit that drains all my battery!!!!,apple_065906,battery_charging,,
488015,231164,Fri Dec 01 23:23:33 +0000 2017,@AppleSupport Nothing. The soundtrack appears as Purchased on iTunes but doesn’t show up in “Not on This iPhone”.,apple_011760,apple_music_itunes,,
291810,185491,Fri Oct 06 14:31:18 +0000 2017,@AppleSupport Can you change the iTunes app store web pages to stop them from opening iTunes automatically now? It’s wicked annoying.,apple_073094,app_store_downloads,,
1906193,567991,Wed Oct 25 10:28:19 +0000 2017,"Hey @AppleSupport, how come I can’t control my music on the lock screen anymore? Seems like you messed up with your latest update (again) https://t.co/OHtNUtA7Or",apple_022215,apple_music_itunes,,
506529,236226,Fri Dec 01 20:51:28 +0000 2017,"Congratulations to @115858 your new OS #HighSierra make my computer a complete #brick #baterie performance #ui performance #boot loading time, nothing is working as expected. 2015 15"" #RetinaDisplay #RIP",apple_017125,screen_display,,
2799418,781038,Tue Nov 21 23:47:39 +0000 2017,@AppleSupport hello!! How can I turn off the auto brightness on my iPhone? Or what can I do to save battery?,apple_027997,screen_display,,
949670,345234,Sat Oct 21 17:33:29 +0000 2017,"@AppleSupport @345235 Unfortunately yes the battery drain very fast,I have 6s and and after installing iso 11.0.3 the performance becomes very poor",apple_033553,app_store_downloads,,
1559381,481894,Fri Nov 03 22:27:21 +0000 2017,@481895 OMG with an eye but the letter that makes that sound lmfaoooo @AppleSupport fix this shit man,,audio_speaker,,
1089883,377129,Mon Oct 23 19:14:04 +0000 2017,"Se vc ainda não atualizou o iOS para iPhone, não atualize, pois, depois da atualização, a bateria não dura nada @AppleSupport",apple_074097,ios_software_update,,
1913379,569936,Wed Oct 25 19:10:45 +0000 2017,"@AppleSupport this the first update 11.0.3 I do and get so many issues like it is really slow, speaker doesn’t work and restart itself",apple_015235,audio_speaker,,
1682439,511451,Tue Nov 07 18:38:33 +0000 2017,@AppleSupport Switching off*,apple_024924,app_problems,,
1868504,558148,Fri Oct 20 22:25:08 +0000 2017,@AppleSupport also having issues w sound alerts not coming through if the phone is locked #ios1103,apple_005805,audio_speaker,,
1425149,451101,Mon Oct 16 18:16:07 +0000 2017,"@AppleSupport Little correction: Play button icon ws displayed bt song can’t be heard.
It’s taking 1.5 hours for #iPhone8 fr full charge. Is that Normal?",apple_062768,apple_music_itunes,,
2578662,731058,Thu Nov 16 23:22:50 +0000 2017,"@AppleSupport Photos, texts, contacts everything I did a back up onto Iclouds 50GB option for $1 a month",apple_032629,apple_id_icloud,,
546678,20653,Sat Dec 02 17:17:13 +0000 2017,"@AppleSupport Hi! Thanks for getting back to me.  Not on beta, downloaded the GM when it went live overnight",apple_054532,app_store_downloads,,
1065842,371646,Mon Oct 23 21:20:04 +0000 2017,"@AppleSupport Whichever application you use,
Always enough to say
 Somehow a bug occurs.

Once you have uploaded to iOS 11.0.3
A lot of problems occurred.",apple_039717,ios_software_update,,
990443,354613,Sun Oct 22 04:18:23 +0000 2017,"Okay, weeks later this shit still persists.  @115858 you know it’s incredibly sinister/unsafe right? If I turn Wi-Fi off it’s for a reason.",,wifi_connectivity,,
2277711,662351,Sat Nov 11 14:33:44 +0000 2017,"@AppleSupport I did a reboot at first, but it didn't solve it, so I did a reset but still nothing. I think it's a hardware problem, caused by heat (30° to 35° in my country and sometimes +40° when there are fire + usage = +40° to +45° celsius)
even the speakers on the load side, have let go.",,audio_speaker,,
2841941,790736,Mon Nov 27 17:06:00 +0000 2017,Hey @AppleSupport Just got my third robo-call of the morning letting me know my apple ID was compromised and prompting me to either call a different number or hit 1 to talk to someone. Seems super sketchy.,apple_053328,apple_id_icloud,,
2237178,142817,Fri Nov 10 15:51:17 +0000 2017,"My phone isn't downloading apps its always says ""waiting"" ben that way for days anyone know what I can do? @AppleSupport",apple_019826,app_store_downloads,,
233936,171699,Fri Oct 06 14:37:46 +0000 2017,"@AppleSupport Thank you, but this drains the battery, let me on when i need it why it is automatically turning on",apple_038788,battery_charging,,
1485770,465031,Fri Nov 03 02:57:01 +0000 2017,Porque en mi iWatch aparecen esos emojis y en mi cel no ?@AppleSupport https://t.co/O8gqNz4YUU,apple_038122,other_unclear,,
152892,150972,Fri Nov 24 16:18:19 +0000 2017,@AppleSupport (2) recall to be the thing that caused it. I also downloaded the Anomal Crossing app but i dont think that was it. After the video my phone's message app has been acting up and nothing seems to fix it. I have not tried with wifi yet as I dont have wifi today. Tomorrow I will.,apple_008217,app_store_downloads,,
1160540,393040,Sun Oct 15 18:46:46 +0000 2017,@AppleSupport can you help me figure out the battery health of my iPhone 6s? It typically lasts only for a few hrs ):,apple_075874,calls_cellular,,
848429,321623,Fri Oct 20 11:47:20 +0000 2017,@AppleSupport experiencing issues with iPhone alarms not consistently working after latest update. May not go off or may just have no sound.,apple_026023,audio_speaker,,
2896185,802534,Tue Nov 28 16:06:46 +0000 2017,@115858 @18389 it has been worst service provide by u aftr sales I hav been to ur gallery for 4-5tyms for prbm related to front cam n battery dey r SaeingYouHavTopay29.5kForbatteryITldGivMeDizInWrittenSoDeyDidntReplySoonActionToBeTakenOnDiz Orelse I’lltweet to ceo of Apple,apple_019459,battery_charging,,
2845696,791526,Tue Nov 28 02:50:03 +0000 2017,@AppleSupport Battery performance is very bad. Have to maintain other mobile along with Iphone in travelling. 100% charging come to low till 3-4 hours. If u r not improve this situation it will sever prob in emergency where as other brands mobiles giving 36-48 hours with similar usage,apple_002137,battery_charging,,
538655,244885,Sat Dec 02 04:48:56 +0000 2017,"@AppleSupport hi, when I open any app, loading screen appears and the app crashes and device goes to lock screen. It happens both in my iphone and iPad.",apple_019757,device_hardware,,
1340829,432737,Fri Oct 27 09:38:25 +0000 2017,@AppleSupport secured #iPhoneX at launch but ONLY w/a select carrier. Yet was told by Apple #Retail I could buy SIM-free like iPhone8. How? https://t.co/l4TpVlz0dE,apple_040015,device_hardware,,
2908086,784732,Wed Nov 29 06:08:16 +0000 2017,@805176 @805171 @AppleSupport @805168 Last time I check ahold host of different devices to choose from slide on over to @122609 sure they’ll welcome you with open arms and leave the @AppleSupport camp alone. They have better issues to tend to like animal emojis,apple_074766,device_hardware,,
2802437,781748,Wed Nov 22 01:38:50 +0000 2017,@AppleSupport Other applications are the same. Horizontal position is problematic.,apple_008359,app_problems,,
188375,160203,Wed Oct 04 16:35:20 +0000 2017,@AppleSupport I have not touched my phone to summon Siri nor anybody spoke hey Siri around.,apple_039400,screen_display,,
704528,288360,Fri Oct 06 01:40:16 +0000 2017,@AppleSupport how can i restore my icloud photos to my device,apple_041385,other_unclear,,
889130,331089,Sat Nov 25 16:25:25 +0000 2017,@AppleSupport @135616 I actually have to charge the phone up to three times a day now just to be able to continue using GPS over the course of the day.  The on screen time numbers show 24 hour so actual since last charge on screen time number is skewed. https://t.co/UAZXvwmy3W,apple_021947,screen_display,,
2410375,693019,Tue Nov 14 18:26:04 +0000 2017,"@AppleSupport The library is back, but I had songs downloaded, and this update deleted all of them",apple_020786,apple_music_itunes,,
1405432,699172,Sun Oct 29 15:33:51 +0000 2017,@AppleSupport Is IOS 11 required? Seeing it doesn't work on 10.3.3 on a 5C.,apple_067563,app_problems,,
428732,216971,Sun Oct 08 09:38:20 +0000 2017,Hi @AppleSupport if I’m playing Spotify on my phone it no longer shows up on my lock screen? Is this a shan part of iOS 11 orrrr? https://t.co/8ktbfgbZVA,apple_035561,screen_display,,
1178389,167317,Sun Oct 15 17:46:32 +0000 2017,@AppleSupport Have to “renew lease” or disable WiFi and then enable.,apple_058934,wifi_connectivity,,
875134,327774,Fri Oct 20 21:09:56 +0000 2017,"@AppleSupport DM sent, 4 hrs less battery life since update",apple_012671,ios_software_update,,
1027597,363165,Mon Oct 23 00:32:23 +0000 2017,"So @115858 when are yall gunna fix this update, because if my phone freezes for 2 mins while im in traffic ONE MORE TIME !!!!!!",apple_050218,ios_software_update,,
2406533,692102,Tue Nov 14 13:48:11 +0000 2017,"@AppleSupport Hi Apple, 
I requested an account recovery, as I cannot log in. I waited 24 hours as required, only to be told I must wait a further 6 days! Nor have I received an sms.",apple_040763,apple_id_icloud,,
795451,309657,Sun Oct 08 02:28:02 +0000 2017,"@AppleSupport Keyboard Disappears, leaves gap. got many similarbugs.Screen doesnt move automatically on new msgs in hike.Ios11.0.1 Iphone6s+ https://t.co/FIoz3NwwYq",apple_024404,device_hardware,,
2286085,664306,Sat Nov 11 12:24:08 +0000 2017,@AppleSupport Any way to check the health of my iPhone battery?,apple_022840,battery_charging,,
241578,173361,Tue Oct 03 03:46:06 +0000 2017,@AppleSupport Got AirPods today and love them.  Took on a run with Apl Watch 3 and music cut out for 1 sec about every 20 secs. Any ideas?,apple_015915,audio_speaker,,
2472903,707125,Sun Nov 26 18:48:18 +0000 2017,While using Facebook app on iPhone X this happens... the whole top notch area shifts to the left... i don’t know if it’s the iOS or the app bug... plz rectify... I hope these screenshots can convey the problem... @115858 @AppleSupport @118936 @188 https://t.co/WgGdbElCFE,apple_038800,screen_display,,
368799,203373,Sun Oct 08 20:38:05 +0000 2017,"@AppleSupport Gary,Sr.rep from userID support was supposed to call at 3:30 EST. Please call me! If my ID is not in recovery, where is it???",apple_066583,calls_cellular,,
2410379,693019,Tue Nov 14 14:21:47 +0000 2017,"Real talk, where did all my music go when I updated to 11.1.1 @AppleSupport",apple_020786,apple_music_itunes,,
1743578,525896,Tue Nov 07 05:41:04 +0000 2017,@AppleSupport fix my I️ button 😒🤦🏾‍♂️,apple_007133,device_hardware,,
94785,136593,Thu Nov 30 16:11:32 +0000 2017,"@AppleSupport I actually lost the power cord so I finally charged my ipad yesterday and am using it today for the first time in a few months. Since turning it on this morning, I haven't been able to update any apps or navigate the app store at all. I checked and my icloud account is linked",apple_044597,app_store_downloads,,
2756803,237747,Tue Nov 21 02:27:27 +0000 2017,Does anyone else with an iPhone have #wifi problems? It’s always “connected” but several times a day I have to turn WiFi off &amp; back on for loading to actually work. Seems intermittent.  #iphone7 #ios11 @AppleSupport 🤦🏻‍♂️📱,apple_009635,wifi_connectivity,,
1216323,405406,Wed Oct 25 17:29:53 +0000 2017,@AppleSupport It pops up every time I look at my phone after I come out of the subway. Global setting? I just installed iOS and haven’t looked at new features yet but I wish default wasn’t to bother me repeatedly,apple_013394,app_store_downloads,,
2208149,596449,Fri Nov 10 02:38:17 +0000 2017,"@AppleSupport Yes, this is post installation of 11.1.1, and I’m seeing it on Facebook, Twitter and Instagram posts.",apple_045753,app_store_downloads,,
2734105,766317,Mon Nov 20 16:31:04 +0000 2017,@AppleSupport I have used all of there remedies very before... I think it is a problem with iOS 11 because on iOS 10 I was getting about 4.5-5 hours of screen on time my iPhone lasted all the day... now I need to charge me iPhone twice to be on charge all day. Frustrating 🤯,apple_068360,battery_charging,,
2729169,765195,Mon Nov 20 11:54:59 +0000 2017,@AppleSupport I keep getting this error message when trying to update my iOS. I am connected to WiFi and have tried different networks?? https://t.co/Tm4RSNr5G0,apple_022291,wifi_connectivity,,
656256,276128,Thu Oct 05 04:13:16 +0000 2017,Hi @AppleSupport i love my ⌚️nike+ but i wonder about the battery life if i join marathon &amp; finish around 7-8 hrs. I Need your tips !,apple_069466,battery_charging,,
1476919,462918,Thu Nov 02 20:53:42 +0000 2017,@115858 Got a charge from itunes for $10.85 on 10/25 at 6:31pm. I didn’t buy or renew anything. I want a refund!!  Scam,apple_014201,apple_music_itunes,,
1881926,561600,Sun Oct 22 02:03:56 +0000 2017,"@342370 @AppleSupport @354442 How about telling us how to undo this update!!! It is awful, pics hard to save, email visually difficult, everything is huge!",apple_006158,ios_software_update,,
2361663,681938,Mon Nov 13 20:52:18 +0000 2017,@115858 Fix my fucking GPS,apple_078042,other_unclear,,
1470100,461220,Thu Nov 02 22:58:40 +0000 2017,@AppleSupport Since I’ve updated this to the ios11.. speaker doesn’t work when  I make calls... car compatibility when changes tracks on Spotify... &amp; more,apple_004291,audio_speaker,,
