tweet_id,conversation_id,customer_message,predicted_intent,intent_confidence,escalation_decision,escalation_reason_code,escalation_reason,escalation_risk_level,evidence_used,evidence_supported,safe_to_answer,response_type
1976581,apple_017759,Wtf @115858??? https://t.co/UOdELVJ60d,other_unclear,0.1471,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1557170,apple_019283,Why does this do this?! It’s so weird. @115858 anything?? It’s not my keyboard shortcuts so please help always replaces my I’s https://t.co/Nst53eNuMm,ios_software_update,0.1317,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1740800,apple_039340,"Since #ios11, my alarm is silent, calls don’t work and apps keep freezing. @AppleSupport @115858 great job",ios_software_update,0.1343,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1655492,apple_073949,"@AppleSupport ""Connections to host https://t.co/UE9wL6EXSQ on the default ports failed.""",wifi_connectivity,0.2741,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1645496,apple_057669,@115858 Heartbroken 💔 Think I may have lost all the photos of my pregnancy and newborn baby girl. Surely there is something that can be done!,apple_id_icloud,0.1752,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
411144,apple_052455,@115858 the new 11 download has screwed my phone up completely!!!!please fix this problem.its basically a frozen mess!!,ios_software_update,0.1477,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2441813,apple_034502,Alright guys anyone have an old unlocked phone laying around I'm sick of having no storage,other_unclear,0.1568,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
851766,apple_050272,"@AppleSupport Hi, I had my 6S+ battery replaced @ my local Apple Store over the weekend. Now, my front camera doesn't work. Suggestions?",battery_charging,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
724937,apple_042703,"my iPhone has died a total of FOUR times today even though every time it was on ""100%""... @115858, you're going to get a very angry call soon",battery_charging,0.2171,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1003738,apple_014087,@AppleSupport impossible d’installer ios 11.0.3   Décidément ios 11 c’est vraiment de la merde,ios_software_update,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
84175,apple_058914,My phones speaker just broke down on me thanks @115858 do better,audio_speaker,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,resolved_acknowledgement
2728172,apple_064240,"@AppleSupport 

leave us back to ios 10🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼
Ios 11 is terrible 🤮

if I do not switch to android",ios_software_update,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1707652,apple_015390,These damn check boxes @115858 is annoying and I️ can’t fix it because y’all won’t fix my damn iCloud account,apple_id_icloud,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2565712,apple_040891,"@115858 @AppleSupport worst service ever! 3000+ pictures/videoes of my son from a baby, Christmas, birthday GONE!! No answer as to why or anything. Will definitely be getting rid of my phone now and won’t be using Apple products again🙂 #ios1111",ios_software_update,0.1213,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1099713,apple_012596,"@AppleSupport Both. 

Quit and relaunched Maps in between switching from Wi-Fi to cellular just to be sure.",wifi_connectivity,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1795222,apple_040791,This thing is the bane of my life. @115858 when will you make things that don't break after a couple of months? This is the second one starts to pause and skip songs. 🙄 https://t.co/eJDJuuI7fo,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2065144,apple_002876,@115858 I’m not listening to music wtf https://t.co/7a1GuyPBQR,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
247118,apple_014094,@AppleSupport you real screwed the pooch on iOS 11! Siri is a mess. Battery life is a mess. iPhone keeps crashing.,battery_charging,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1709996,apple_024583,@115858 you need to get this under control it’s annoying https://t.co/v7ZwhDu6S2,other_unclear,0.138,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1153446,apple_025882,@391389 @AppleSupport It made my phone SUPER slow and glitchy,ios_software_update,0.1278,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2355070,apple_004342,Everytime i refresh my tl my music stops and its really making me mad. @115858 fix this shit Deadass ya blowing my shit with all these damn issues. Before i get a samsung.,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2525509,apple_028680,all the pictures on my phone magically deleted. what the fuck @115858,apple_id_icloud,0.1682,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2282663,apple_014699,"Are there major @118936 issues at @115858 ?? Techs overwhelmed, chats spinning waiting.... what’s going on??",other_unclear,0.1493,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
568847,apple_043878,How buggy is iOS 11 on iPhoneX? Mails are literally unreadable with such huge fonts. @115858 https://t.co/JfyrcoodDT,ios_software_update,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1234121,apple_074333,just witnessed my phone go from 37% to 23% lol fuck y’all @115858,battery_charging,0.2134,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2552290,apple_018135,@AppleSupport Thanks! I don’t connect to anything else so just my car. Did it with my previous car too.,audio_speaker,0.2059,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,resolved_acknowledgement
1698630,apple_011696,@AppleSupport No it's been fine before but the last two updates it just comes up error. I don't have an iPad to use iTunes to update.,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
701597,apple_037091,"Dear Apple, pls fix this problem. What’s the point of having a shortcut when it doesn’t even work? @115858 #OffWifi #Offbluetooth https://t.co/o7Yj8G8DDh",wifi_connectivity,0.2531,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2914634,apple_037245,"@115858 @AppleSupport For some reason I can’t send out iMessages. I restarted, turned off/on iMessages, logged in/out of iCloud with no resolve. Is this a issue with the iOS or is it my phone ?",apple_id_icloud,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
440797,apple_049130,@115858 as if I waited ten days to recover my password finally got 2 &amp; your website has an error and I have to wait again! Samsung convert.,apple_id_icloud,0.1753,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1908496,apple_004980,"These popped up as NEW notifications today. Something from yesterday &amp; SUNDAY?! I’m missing calls, missing emails WHY R U DOING THIS @115858 https://t.co/TVJMzWDL59",calls_cellular,0.2527,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1684426,apple_044457,Unused space on the iPhone X keyboard could be used for frequently used emojis like Touch bar on Mac. 🤷‍♀️ https://t.co/OZx48cSVWl,screen_display,0.2333,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2353664,apple_074414,"@AppleSupport The iPhone just shows the Apple logo, nothing else. It won’t even connect to iTunes because my phone won’t even open to my home screen so I can’t access anything. It’s been like that for about 9 hours (on and off the charge)",battery_charging,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2752724,apple_065153,@115858 it won’t let me re install macOS i bought a mac off a friend and reset so all info would be gone saying item isn’tavailable try again,other_unclear,0.1382,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1078402,apple_062105,"This new keyboard thing isn’t working on my iPad, @AppleSupport. Random numbers pop up in my words. And then I correct. Make it go away.",ios_software_update,0.1298,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1773234,apple_009616,This iPhone bug whenever I️ type the letter i (as in abcdefgh-i-jk...) is driving me nuts! @115858 please fix this!,ios_software_update,0.1574,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2804326,apple_020374,Dear @115858 what the shit? My account gets hacked and you give me a run around? #bullshit,apple_id_icloud,0.1913,ESCALATE,account_security,Account security concern: account hacking detected,high,False,False,True,clarification_question
2002700,apple_053386,"@AppleSupport turned back on again.
It was connected to a power supply too. Now the battery is completely drained and i cant even get it to charge",battery_charging,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
249333,apple_015216,"This might sound like an ignorant question, but how does one sign up for an iTunes account in Uganda without a credit card? Help! #uot #uganda @115858",audio_speaker,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,False,escalation
2547281,apple_058713,@115858 what the fuck are y’all doin where i️ can’t even type the letter i️ ??? get your shit together,ios_software_update,0.1562,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
743477,apple_056930,Hey @115858 why do I only get text alerts/notifications part of the time on my 8?  Didn’t have this issue with my 7...,other_unclear,0.1498,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2105214,,@115858 Throwing away the whole phone,other_unclear,0.1418,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
856160,apple_026299,"wtf is wrong w/ itunes, I’ve been waiting for a song to download for over two weeks now 🤦🏼‍♀️ @115858",apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2740754,apple_001329,"I-Phone &amp; Mac Book chargers have packed in today, both less than 6 months old.....Any chance @115858 😞😤",device_hardware,0.2124,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2169837,apple_021326,Man @115858 need to fix this shit!!! I’m so sick the letter “I️” messing up!,ios_software_update,0.1529,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2070482,apple_075064,"Hey @115858 11.0.2 sucks and glitched my clock away, and screwed up locked screen #fixit",screen_display,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1814499,apple_013173,@115858 I can never catch a 🤬 break with y’all! I just bought a new headphone adapter listened to a whole song &amp; now it not being recognized,audio_speaker,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2518304,apple_056660,Hey @115858 why can’t I make any phone calls? It’s been nearly an hour of my iPhone not working.  #sos 📱,calls_cellular,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1557118,apple_050127,Hey @115858 can u fix the ‘eye’ issue so EYE can stop sounding ridiculous in my emails to my profs,ios_software_update,0.134,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2408473,apple_021786,You know.. this whole “I️” problem is getting on my nerves. I️ have to rearrange my tweets cause they look stupid. @115858 what are y’all waiting for to fix this problem? Got yourselves an iPhone X but can’t fax an emoji problem? Good job. What would Steve Jobs say! Psh.,ios_software_update,0.136,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2001552,apple_041854,@115858 what’s up with the 8S Plus not autolocking? Pretty annoying... sounds like a common problem.,other_unclear,0.1426,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1772937,,@532860 @115858 Yep. It’s still messed up for me.,other_unclear,0.1414,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1119366,apple_049820,@AppleSupport WiFi and streaming.,wifi_connectivity,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1747438,apple_076392,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1002250,apple_037959,"@AppleSupport No I’ve had it over a year, just randomly stopped sending iMessages and when I went to settings I saw that message",apple_id_icloud,0.1775,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
756454,,@115858 Only available on @118101 and every single one has/had a problem with cellular. My cellular hasn’t been working for 3 weeks and no resolution 😑,calls_cellular,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
162872,apple_005902,Checking snapchat stops my music now &amp; that is not ok ☹️ @917 @115858,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
682004,apple_050869,"@115858 
Y’all don’t have an undo button in Cupertino or what? I’m real tired of this “ I️ “ shit already",ios_software_update,0.1373,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2816411,apple_066407,"i hate @115858 ! Can’t type i, can’t log in to my own account because of the two-factor authentication, can not wait to witch to a @728029",apple_id_icloud,0.1849,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2548137,apple_073559,I need headphones @115858 mines came on the pack broke,audio_speaker,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2202134,,@643972 @643973 @119459 @119460 @13100 @115858 La guinda! Me ha desaparecido la hora de la pantalla bloqueada! #IOS @115858 @AppleSupport https://t.co/hd53g1kSAA,ios_software_update,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1477617,apple_033202,@115858 what the fuck is this? I️,ios_software_update,0.1279,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1773194,apple_062940,@115858 May you please fix this I️ issue with my phone I’m trying to type the letter I!!!!,ios_software_update,0.1557,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2121061,apple_035308,Literally every single photo I have is gone. Thanks @AppleSupport,app_problems,0.1999,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,resolved_acknowledgement
2436882,apple_068946,Hey @115858 I just had a mini heart attack cause iCloud got turned off when I restarted my phone and all my pictures were suddenly gone (1/?),apple_id_icloud,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1710649,apple_053225,"Hey, @AppleSupport, my iPhone 7 keeps respringing when trying to setup for the first time. Trying over both WiFi and iTunes, same problem.",wifi_connectivity,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
942267,apple_019847,"@AppleSupport Worst update of iOS 11, my phones battery is draining like water. It lasts for only 3-4hrs. Not expected from @AppleSupport 😢😢",battery_charging,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
687925,apple_075525,@AppleSupport Thanks for that! Its not helpful though. Did you read my tweet? Its a daily issue now. I know how to connect a Smart Keyboard. It just keeps disconnecting and displaying that error!!,wifi_connectivity,0.2695,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,resolved_acknowledgement
1588812,apple_072082,dear @115858 my phone keeps correcting i to i️ and my music stops playing every 5 seconds fix this shit,apple_music_itunes,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2923614,apple_072898,@115858 it sure would be nice if one of your reps could help me. Ive been on hold waiting for over THREE hours. With no answer. https://t.co/7KpBUc8A8N,other_unclear,0.1468,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2016338,apple_038864,"@115858 Can y’all please fix this question mark ina box, every time you type the letter “eye”, problem 😩",screen_display,0.2288,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
247584,apple_021398,Just Got this fantastic Bug #Apple #iOS11.0.2 #bug @115858 https://t.co/tKO2iJKhxo,ios_software_update,0.1361,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1223968,apple_033157,"@115858 before I updated my phone to i011 it held a charge almost all day, now it can’t go 1 hour worth of using.... can you explain this?😡😤",battery_charging,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2001733,apple_028015,Anyone else’s iPhone been doing this weird thing?! @AppleSupport @115858 https://t.co/EpJGELn42E,app_problems,0.2012,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1641289,apple_042630,i️ also hate my phone for not working &amp; changing i’s to boxes @115858 needs to get it together,screen_display,0.2156,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2558620,apple_017059,So now I am having an issue with my I-Phone. Its randomly calling people as it sits on my counter and there is no record in my call log. Another person just told me his wife's is doing the same thing. What gives @115858,calls_cellular,0.2284,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
1738873,apple_056746,THE WAY MY PHONE BEEN FREEZING UP SINCE I UPDATED IT 🙄 @AppleSupport,ios_software_update,0.1346,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
807382,apple_039662,37% sure my headphones are broke 🙄@115858 send me some new ones thx,audio_speaker,1.0,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
2278858,apple_061815,For instance @115858 when are you gunna fix my fuckin I button I️ refuse to change it in my shortcuts it shouldn’t come down to this,screen_display,0.2285,ESCALATE,insufficient_evidence,"Conservative safety fallback: insufficient evidence (safety_check_error: ufunc 'add' did not contain a loop with signature matching types (dtype('int64'), dtype('<U1')) -> None)",medium,False,False,True,clarification_question
